ImageNet,Behavior
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.25915830789822925
0.46506,0.2606611309294677
0.59802,0.3196856222061169
0.6082,0.3219818921224274
0.6163,0.3046415729377504
0.61982,0.3081127509412922
0.61944,0.3384973712300496
0.62914,0.31043833045349395
0.62992,0.32768075849479433
0.63066,0.32438068142045084
0.63724,0.3231270832320782
0.63644,0.33261109789061644
0.634,0.31564815633176574
0.63856,0.33537149477148703
0.63144,0.3201514974462034
0.6359,0.30349914389397853
0.63596,0.3312040444671118
0.64186,0.3290494616640616
0.63786,0.3333562788639332
0.6403,0.33403361469776965
0.64058,0.32531065806914394
0.64198,0.3442882129914262
0.67718,0.3354325872942
0.6796,0.3333412683657735
0.68174,0.3355342476937782
0.68292,0.3453851132070077
0.68396,0.3462623543877361
0.68532,0.34095101618613927
0.68382,0.33825586104612765
0.68618,0.3461337411169935
0.68716,0.3531456407303438
0.68696,0.3400816313269804
0.68838,0.3489794775592673
0.68822,0.34566140025534947
0.6893,0.33874608777695275
0.68896,0.3495099365850271
0.68976,0.3321678643210677
0.68898,0.35853199124778584
0.69012,0.3470086416576041
0.69106,0.3396241785612686
0.69178,0.34615838732860416
0.69152,0.349228511270021
0.69462,0.35373328577408175
0.69522,0.35404753014149376
0.6957,0.3539049407053466
0.69606,0.35527936501924534
0.69574,0.34884468280975944
0.69538,0.3526692771034434
0.69652,0.35146931547005794
0.69674,0.34953629989386525
0.69666,0.3468077406810195
0.6967,0.34851675004192645
0.69704,0.3537567652974277
0.69692,0.354643566668491
0.69738,0.3607893322850002
0.69648,0.3577675602509952
0.6968,0.3552222832402619
0.69642,0.35655505899231604
0.6977,0.35176398998189334
0.69798,0.34976369069358343
0.6976,0.3500801165401075
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
0.69774,0.35389958001945626
